source_file,adapter_type,lr,rank,svals,svecs,tr_from_name,tr_actual,accuracy,negative_shift_count,negative_shift_score,positive_shift_count,positive_shift_score,raw_adapter_name
google_gemma-3-12b-it_scores-lora.jsonl,lora,5e-6,1.0,,,,20469,0.4380086960769945,4806,4717.7,86,77.40000000000005,lora_trAll_lora_r1_lr5e-6
google_gemma-3-12b-it_scores-lora.jsonl,lora,5e-6,32.0,,,,20469,0.4213786701841809,4558,4472.300000000001,88,79.20000000000002,lora_trAll_lora_r32_lr5e-6
google_gemma-3-12b-it_scores-lora.jsonl,lora,5e-6,3.0,,,,20469,0.4242317651082124,4651,4566.5,91,81.90000000000003,lora_trAll_lora_r3_lr5e-6
google_gemma-3-12b-it_scores-lora.jsonl,lora,5e-6,64.0,,,,20469,0.42380673213151604,4569,4489.9,94,84.60000000000005,lora_trAll_lora_r64_lr5e-6
google_gemma-3-12b-it_scores-lora.jsonl,lora,5e-6,8.0,,,,20469,0.4235233768137183,4557,4476.0,93,83.70000000000005,lora_trAll_lora_r8_lr5e-6
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-2,1024.0,1024.0,0.0,,20469,0.9886706727246078,8905,8857.8,119,107.10000000000007,uiortholora_trAll_sv1024_svec0_lr1e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-2,1024.0,1024.0,128.0,,20469,0.9884947970101129,8712,8663.1,119,107.10000000000007,uiortholora_trAll_sv1024_svec128_lr1e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-2,1024.0,1024.0,256.0,,20469,0.9892715814157996,8729,8680.1,121,108.90000000000003,uiortholora_trAll_sv1024_svec256_lr1e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-2,1024.0,1024.0,512.0,,20469,0.989476769749377,8486,8437.1,122,109.80000000000004,uiortholora_trAll_sv1024_svec512_lr1e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-2,1024.0,1024.0,64.0,,20469,0.9878450339537836,8847,8798.900000000001,117,105.30000000000005,uiortholora_trAll_sv1024_svec64_lr1e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-4,1024.0,1024.0,0.0,,20469,0.126332502809126,4075,4000.4000000000005,70,63.0,uiortholora_trAll_sv1024_svec0_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-4,1024.0,1024.0,128.0,,20469,0.1291513996775612,3960,3886.6000000000004,71,63.9,uiortholora_trAll_sv1024_svec128_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-4,1024.0,1024.0,256.0,,20469,0.1315550344423274,3923,3843.8,78,70.20000000000005,uiortholora_trAll_sv1024_svec256_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-4,1024.0,1024.0,512.0,,20469,0.13541941472470564,3884,3811.0,72,64.80000000000001,uiortholora_trAll_sv1024_svec512_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,1e-4,1024.0,1024.0,64.0,,20469,0.1282036249938932,4012,3934.0000000000005,65,58.50000000000001,uiortholora_trAll_sv1024_svec64_lr1e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,2e-2,1024.0,1024.0,0.0,,20469,0.9975670526161513,13409,13351.099999999999,104,93.60000000000002,uiortholora_trAll_sv1024_svec0_lr2e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,2e-2,1024.0,1024.0,128.0,,20469,0.9980946797596365,13584,13526.6,102,91.80000000000005,uiortholora_trAll_sv1024_svec128_lr2e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,2e-2,1024.0,1024.0,256.0,,20469,0.9977820118227563,13485,13422.9,113,101.70000000000003,uiortholora_trAll_sv1024_svec256_lr2e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,2e-2,1024.0,1024.0,512.0,,20469,0.9979432312277101,13703,13633.2,101,90.90000000000005,uiortholora_trAll_sv1024_svec512_lr2e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,2e-2,1024.0,1024.0,64.0,,20469,0.9980507108310128,13749,13688.2,95,85.50000000000006,uiortholora_trAll_sv1024_svec64_lr2e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-2,1024.0,1024.0,0.0,,20469,0.9953441790023939,45506,45433.9,24,21.6,uiortholora_trAll_sv1024_svec0_lr5e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-2,1024.0,1024.0,128.0,,20469,0.9952611265816601,43468,43387.299999999996,36,32.4,uiortholora_trAll_sv1024_svec128_lr5e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-2,1024.0,1024.0,256.0,,20469,0.9955249401534028,44071,43991.5,25,22.5,uiortholora_trAll_sv1024_svec256_lr5e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-2,1024.0,1024.0,512.0,,20469,0.9932385558649665,46254,46171.0,25,22.5,uiortholora_trAll_sv1024_svec512_lr5e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-2,1024.0,1024.0,64.0,,20469,0.9967951536469785,41632,41556.4,40,36.0,uiortholora_trAll_sv1024_svec64_lr5e-2
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-3,1024.0,1024.0,0.0,,20469,0.9657921735307049,9226,9172.1,160,144.00000000000003,uiortholora_trAll_sv1024_svec0_lr5e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-3,1024.0,1024.0,128.0,,20469,0.9196199130392301,8913,8859.8,116,104.40000000000005,uiortholora_trAll_sv1024_svec128_lr5e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-3,1024.0,1024.0,256.0,,20469,0.9269920367384825,8621,8569.0,111,99.90000000000006,uiortholora_trAll_sv1024_svec256_lr5e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-3,1024.0,1024.0,512.0,,20469,0.9499633592261468,8168,8118.9,116,104.40000000000005,uiortholora_trAll_sv1024_svec512_lr5e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-3,1024.0,1024.0,64.0,,20469,0.9288827006693048,9227,9176.8,111,99.90000000000006,uiortholora_trAll_sv1024_svec64_lr5e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-4,1024.0,1024.0,0.0,,20469,0.1832966925594802,3919,3830.7,80,72.00000000000001,uiortholora_trAll_sv1024_svec0_lr5e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-4,1024.0,1024.0,128.0,,20469,0.20351262885338808,3927,3838.5,84,75.60000000000004,uiortholora_trAll_sv1024_svec128_lr5e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-4,1024.0,1024.0,256.0,,20469,0.21468562216034,3931,3837.0000000000005,80,72.00000000000001,uiortholora_trAll_sv1024_svec256_lr5e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-4,1024.0,1024.0,512.0,,20469,0.23749572524305043,3864,3775.1000000000004,83,74.70000000000003,uiortholora_trAll_sv1024_svec512_lr5e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,5e-4,1024.0,1024.0,64.0,,20469,0.19708339440128977,3952,3853.8,82,73.80000000000003,uiortholora_trAll_sv1024_svec64_lr5e-4
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,7e-3,1024.0,1024.0,0.0,,20469,0.9669011676193268,9004,8953.9,120,108.00000000000003,uiortholora_trAll_sv1024_svec0_lr7e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,7e-3,1024.0,1024.0,128.0,,20469,0.9718745419903267,8859,8810.0,116,104.40000000000005,uiortholora_trAll_sv1024_svec128_lr7e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,7e-3,1024.0,1024.0,256.0,,20469,0.9727881186183985,8731,8680.0,118,106.20000000000006,uiortholora_trAll_sv1024_svec256_lr7e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,7e-3,1024.0,1024.0,512.0,,20469,0.9751135863989446,8241,8194.3,116,104.40000000000005,uiortholora_trAll_sv1024_svec512_lr7e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,7e-3,1024.0,1024.0,64.0,,20469,0.9709072255606038,8582,8534.3,118,106.20000000000006,uiortholora_trAll_sv1024_svec64_lr7e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,8e-3,1024.0,1024.0,128.0,,20469,0.9773657726317845,8754,8703.699999999999,118,106.20000000000006,uiortholora_trAll_sv1024_svec128_lr8e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,8e-3,1024.0,1024.0,256.0,,20469,0.9800478772778347,8600,8555.0,117,105.30000000000005,uiortholora_trAll_sv1024_svec256_lr8e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,8e-3,1024.0,1024.0,512.0,,20469,0.9826078460110411,8333,8282.0,117,105.30000000000005,uiortholora_trAll_sv1024_svec512_lr8e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,8e-3,256.0,256.0,512.0,,20469,,0,0.0,0,0.0,uiortholora_trAll_sv256_svec512_lr8e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,8e-3,512.0,512.0,512.0,,20469,0.9849137720455323,8600,8551.1,119,107.10000000000007,uiortholora_trAll_sv512_svec512_lr8e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,9e-3,1024.0,1024.0,0.0,,20469,0.9840099662904881,8995,8945.6,114,102.60000000000004,uiortholora_trAll_sv1024_svec0_lr9e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,9e-3,1024.0,1024.0,128.0,,20469,0.9848160633152573,8687,8638.8,123,110.70000000000005,uiortholora_trAll_sv1024_svec128_lr9e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,9e-3,1024.0,1024.0,256.0,,20469,0.9856221603400264,8720,8672.1,116,104.40000000000005,uiortholora_trAll_sv1024_svec256_lr9e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,9e-3,1024.0,1024.0,512.0,,20469,0.984957740974156,8632,8582.0,121,108.90000000000003,uiortholora_trAll_sv1024_svec512_lr9e-3
google_gemma-3-12b-it_scores-uiortholora.jsonl,uiortholora,9e-3,1024.0,1024.0,64.0,,20469,0.9853681176413113,8632,8582.8,122,109.80000000000004,uiortholora_trAll_sv1024_svec64_lr9e-3
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-2,1024.0,,,,20469,0.9958522643998241,10218,10164.2,115,103.50000000000004,vera_trAll_vera_r1024_lr1e-2
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-2,512.0,,,,20469,0.9953588353119351,10070,10021.5,119,107.10000000000007,vera_trAll_vera_r512_lr1e-2
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-3,1024.0,,,,20469,0.3690800723044604,4022,3940.3,93,83.70000000000005,vera_trAll_vera_r1024_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-3,512.0,,,,20469,0.39261810542771997,4102,4023.2000000000007,99,89.10000000000004,vera_trAll_vera_r512_lr1e-3
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-4,1024.0,,,,20469,0.140524695881577,4145,4062.1000000000004,79,71.10000000000005,vera_trAll_vera_r1024_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-4,512.0,,,,20469,0.1398895891347892,4147,4066.1000000000004,79,71.10000000000005,vera_trAll_vera_r512_lr1e-4
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-5,1024.0,,,,20469,0.10298011627338903,2107,2082.9000000000005,92,82.80000000000004,vera_trAll_vera_r1024_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,vera,1e-5,512.0,,,,20469,0.10620450437246569,2108,2079.9,92,82.80000000000004,vera_trAll_vera_r512_lr1e-5
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-2,1024.0,,,,20469,0.9957301284869803,33542,33454.8,45,40.49999999999999,vera_trAll_vera_r1024_lr5e-2
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-2,512.0,,,,20469,0.9964238604719331,27474,27397.399999999998,61,54.9,vera_trAll_vera_r512_lr5e-2
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-3,1024.0,,,,20469,0.9756705261615125,8513,8463.4,115,103.50000000000004,vera_trAll_vera_r1024_lr5e-3
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-3,512.0,,,,20469,0.9746152718745421,9062,9013.3,113,101.70000000000003,vera_trAll_vera_r512_lr5e-3
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-4,1024.0,,,,20469,0.23063657237774193,3811,3719.5,78,70.20000000000005,vera_trAll_vera_r1024_lr5e-4
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-4,512.0,,,,20469,0.2339537837705799,3763,3675.9,87,78.30000000000005,vera_trAll_vera_r512_lr5e-4
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-5,1024.0,,,,20469,0.1262396795153647,3980,3909.6,71,63.9,vera_trAll_vera_r1024_lr5e-5
google_gemma-3-12b-it_scores-vera.jsonl,vera,5e-5,512.0,,,,20469,0.12639112804729102,4000,3932.7000000000003,70,63.0,vera_trAll_vera_r512_lr5e-5
